2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=347] with future log sequence number 236050
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=346] with future log sequence number 234609
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=16, page number=3] with future log sequence number 233531
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=16, page number=2] with future log sequence number 233531
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=345] with future log sequence number 233619
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=16, page number=1] with future log sequence number 229614
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=344] with future log sequence number 228985
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=343] with future log sequence number 227147
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=15, page number=3] with future log sequence number 226073
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=15, page number=2] with future log sequence number 226073
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=342] with future log sequence number 226161
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=15, page number=1] with future log sequence number 221361
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=341] with future log sequence number 220918
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=340] with future log sequence number 219281
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=14, page number=3] with future log sequence number 218203
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=14, page number=2] with future log sequence number 218203
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=339] with future log sequence number 218291
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=14, page number=1] with future log sequence number 214208
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=338] with future log sequence number 213679
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=337] with future log sequence number 211793
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=13, page number=3] with future log sequence number 210711
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=13, page number=2] with future log sequence number 210711
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=336] with future log sequence number 210799
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=13, page number=1] with future log sequence number 206445
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=335] with future log sequence number 205668
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=334] with future log sequence number 202270
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=12, page number=4] with future log sequence number 201180
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=12, page number=3] with future log sequence number 199826
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=12, page number=2] with future log sequence number 201180
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=333] with future log sequence number 201284
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=12, page number=1] with future log sequence number 200116
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=332] with future log sequence number 194996
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=331] with future log sequence number 193124
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=11, page number=3] with future log sequence number 192040
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=11, page number=2] with future log sequence number 192040
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=330] with future log sequence number 192128
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=11, page number=1] with future log sequence number 187771
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=231] with future log sequence number 293259
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=368] with future log sequence number 293259
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=230] with future log sequence number 290580
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=367] with future log sequence number 290580
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=23, page number=4] with future log sequence number 289490
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=23, page number=3] with future log sequence number 288036
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=23, page number=2] with future log sequence number 289490
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=229] with future log sequence number 289578
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=366] with future log sequence number 289578
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=23, page number=1] with future log sequence number 288426
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=228] with future log sequence number 283520
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=365] with future log sequence number 283520
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=227] with future log sequence number 282037
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=364] with future log sequence number 282037
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=22, page number=3] with future log sequence number 280945
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=22, page number=2] with future log sequence number 280945
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=226] with future log sequence number 281033
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=363] with future log sequence number 281033
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=22, page number=1] with future log sequence number 277124
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=225] with future log sequence number 276554
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=362] with future log sequence number 276554
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=224] with future log sequence number 274863
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=361] with future log sequence number 274863
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=21, page number=3] with future log sequence number 273775
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=21, page number=2] with future log sequence number 273775
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=223] with future log sequence number 273863
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=360] with future log sequence number 273863
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=21, page number=1] with future log sequence number 269252
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=222] with future log sequence number 268602
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=359] with future log sequence number 268602
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=3] with future log sequence number 299803
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=253] with future log sequence number 299713
2024-11-12 16:38:22 0 [Note] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=372] with future log sequence number 299713
